"Pantry Shelf","EFAP FB","12/19/2000","Customer","Rice #50:1:50","0.21","50",,,,,"934101622"
"Pantry Shelf","EFAP FB","12/19/2000","Customer","Oatmeal #50:1:50","0.27","50",,,,,"783895773"
"Pantry Shelf","EFAP","12/19/2000","Customer","Dairy:1:40","0","40",,,,,"117174030"
"BMAC Gleaners","Other","12/19/2000","Customer","Misc.:10:264","0","264",,,,,"234182861"
"Christian Aid","Other","12/19/2000","Customer","Dairy:5:200,Fresh Vegetables:1:50","0","250",,,,,"819392242"
"Agape House","Other","12/20/2000","Customer","AFF lg. Corn:52:663","0","663",,,,,"394412663"
"Helpline","TEFAP","12/28/2000","BMAC","PEARS:2:60,PORK:2:104,RICE (dup):2:98,CORN:2:55.5,CHILI:2:56,CRAN. SAUCE:2:54,CRAN/APPLE JUICE:4:176","0","603.5",,,,,"513886616"
"Pantry Shelf","TEFAP","12/28/2000","BMAC","PEARS:6:180,PORK:6:312,RICE (dup):6:294,CORN:6:166.5,CHILI:6:168,CRAN. SAUCE:6:162,CRAN/APPLE JUICE:12:528","0","1810.5",,,,,"386195120"
"St. Vincent of Walla Walla","EFAP","12/28/2000","BMAC","PEARS:6:180,PORK:6:312,RICE (dup):6:294,APPLE JUICE:12:528,CORN:6:166.5,CHILI:6:168,CRAN. SAUCE:6:162","0","1810.5",,,,,"389315785"
"Pantry Shelf","EFAP","12/28/2000","BMAC","F.D. Chili/Beans:2:120,F.D. Dry Goods:6:240,F.D. Fish Prod.:1:60,F.D. Fruit.:2:120,F.D. Glass:2:120,F.D. Prepared:1:60,F.D. Soup:1:60,AFF Asp.:4:112,Mac & Cheese:2:82,AFF lg. Corn:4:51,F.D. Mix Vegs:1:60,Cereal Honey Crunch:2:48","0","1133",,,,,"787993593"
"St. Vincent of Walla Walla","EFAP","12/28/2000","BMAC","F.D. Chili/Beans:2:120,F.D. Dry Goods:6:240,F.D. Fish Prod.:1:60,F.D. Fruit.:2:120,F.D. Glass:2:120,F.D. Prepared:1:60,F.D. Soup:1:60,AFF Asp.:4:112,Mac & Cheese:2:82,AFF lg. Corn:4:51,F.D. Mix Vegs:1:60,Cereal Honey Crunch:2:48","0","1133",,,,,"772020643"
"Helpline","EFAP","12/28/2000","BMAC","F.D. Dry Goods:4:160,F.D. Fish Prod.:1:60,F.D. Fruit.:1:60,F.D. Prepared:1:60,F.D. Soup:1:60,AFF Asp.:2:56,Mac & Cheese:1:41,AFF lg. Corn:2:25.5,F.D. Mix Vegs:1:60,Cereal Honey Crunch:2:22,Misc.:2:28","0","632.5",,,,,"496122465"
"Helpline","EFAP","12/28/2000","Customer","Fresh Vegetables:3:30,Cheese Nips:1:6,Formula Enfamil:6:6,Juice; Citrus Punch:2:30,Cereal Honey Crunch:2:48","0","120",,,,,"164550425"
"Burbank Grange #630","TEFAP","01/02/2000","Customer","STEW:4:72,TOM.SAUCE:2:54,APRICOTS:2:54,PORK:2:104,RICE (dup):2:98,PEANUT BUTTER:4:62,CRAN. SAUCE:2:54","0","498",,,,,"334384758"
"Asotin Co. Food Bank","TEFAP","01/03/2000","BMAC","PASTA:12:252,APP.SAUCE:6:180,VEG. BEANS:6:169.2,PEANUT BUTTER:12:186,CORN:6:166,CHILI:6:168,CRAN. SAUCE:5:135,STRAWBERRIES/6:12:336","0","1592.2",,,,,"178272547"
"24","TEFAP","01/03/2001","BMAC","PASTA:12:252,APP.SAUCE:6:180,VEG. BEANS:6:169.2,PEANUT BUTTER:12:186,CORN:6:166,CHILI:6:168,STRAWBERRIES/6:12:336","0","1457.2",,,,,"888208491"
"Asotin Co. Food Bank","TEFAP","02/05/2001","BMAC","CORN CEREAL:12:231,STEW:12:216,APRICOTS:6:162,VEG. BEANS:6:169.2,PEANUT BUTTER:12:186,ALMONDS:6:162,STRAWBERRIES/6:6:168","0","1294.2",,,,,"906224845"
"Asotin Co. Food Bank","EFAP","01/03/2001","Customer","Fresh Vegetables:10:500,Salvage Grain:10:400,Salvage Fruit & Veg:5:200,Salvage Misc.:10:400,Cheese Nips:5:30,Misc.:10:10,Frozen Misc:21:630","0","2170",,,,,"866498783"
"24","EFAP","01/03/2001","BMAC","Fresh Vegetables:10:500,Salvage Grain:10:400,Salvage Fruit & Veg:5:200,Salvage Misc.:10:400,Cheese Nips:5:30,Misc.:10:10,Frozen Misc:21:630","0","2170",,,,,"613819412"
"Pantry Shelf","EFAP FB","12/29/2000","BMAC","Oatmeal #50:1:50","0.27","50",,,,,"469600740"
"Pantry Shelf","EFAP FB","12/29/2000","BMAC","Rice #50:1:50","0.21","50",,,,,"506545493"
"Pantry Shelf","EFAP FB","12/29/2000","BMAC","Beans #50:1:50","0.26","50",,,,,"123925278"
"Christian Aid","Other","01/02/2001","Customer","Dairy:4:80,Frozen Misc:10:200","0","280",,,,,"99989939"
"St. Vincent of Walla Walla","EFAP","01/02/2001","Customer","Dairy:4:160","0","160",,,,,"128173889"
"Burbank Grange #630","Other","01/02/2001","Customer","Dairy:8:320,Fresh Vegetables:2:100","0","420",,,,,"340899658"
"Salvation Army","TEFAP","01/04/2001","Customer","PEARS:4:120,PORK:4:208,RICE (dup):4:196,CORN:4:111,CHILI:4:112,CRAN/APPLE JUICE:9:396","0","1143",,,,,"319976652"
"Senior Citizen Center","Other","01/09/2001","BMAC","Dairy:2:80,Misc.:6:200","0","280",,,,,"577184318"
"Helpline","EFAP","01/09/2001","BMAC","F.D. Chili/Beans:1:60,Paper Products-t.p.:1:35,F.D. Prepared:1:60,F.D. Soup:1:60,Snack Sticks:6:18,Stroganoff:3:27,Formula Enfamil:10:10,Cereal Honey Crunch:2:48,Misc.:5:95","0","413",,,,,"925991663"
"Salvation Army","EFAP","01/09/2001","BMAC","F.D. Corn:1:60,F.D. Beans:1:60,F.D. Peas:1:60,F.D. Chili/Beans:2:120,F.D. Dry Goods:5:200,F.D. Fish Prod.:1:60,F.D. Fruit.:1:60,Saltines:1:15,Paper Products-t.p.:1:35,Pasta:2:42,F.D. Prepared:2:120,F.D. Soup:2:120,Cereal Looney Tunes:1:21,Graham Crackers:1:13,Mac & Cheese:2:84,Snack Sticks:6:18,Stroganoff:4:36,Cereal Honey Crunch:2:48,Misc.:1:25,106:1:13","0","1210",,,,,"898405393"
"Pantry Shelf","EFAP","01/09/2001","BMAC","F.D. Corn:1:60,F.D. Beans:1:60,F.D. Peas:1:60,F.D. Chili/Beans:2:120,F.D. Dry Goods:5:200,F.D. Fish Prod.:1:60,F.D. Fruit.:1:60,Paper Products-t.p.:1:35,F.D. Prepared:1:60,F.D. Soup:2:120,Cereal Looney Tunes:4:84,Graham Crackers:1:13,Mac & Cheese:2:84,Snack Sticks:6:18,Stroganoff:6:54,Misc.:1:25,106:1:13","0","1126",,,,,"714052006"
"St. Vincent of Walla Walla","EFAP","01/09/2001","BMAC","F.D. Corn:1:60,F.D. Beans:1:60,F.D. Peas:1:60,F.D. Chili/Beans:2:120,F.D. Dry Goods:5:200,F.D. Fish Prod.:1:60,Paper Products-t.p.:1:35,F.D. Prepared:1:60,F.D. Soup:2:120,Cereal Looney Tunes:4:84,Graham Crackers:1:13,Mac & Cheese:1:42,Snack Sticks:6:18,Stroganoff:6:54,Misc.:1:25","0","1011",,,,,"875043880"
"7","TEFAP","01/09/2001","Customer","Spaghetti Sauce:4:120,PASTA:4:52,TOM.SAUCE:4:108,APP.SAUCE:3:81,SALMON:4:108,PEACHES:4:108,PEARS:2:60,PORK:4:208,RICE (dup):4:196,MACARONI:4:100,SPAGHETTI:2:53,VEG. BEANS:4:112.8,APPLE JUICE:4:176,CORN:4:111,CHILI:4:112,CAN CHICKEN:3:156","0","1861.8",,,,,"233063416"
"Christian Aid","Other","01/09/2001","Customer","Dairy:4:200","0","200",,,,,"540185466"
"7","Other","01/09/2001","Customer","Dairy:2:80","0","80",,,,,"1737112"
"Senior Citizen Center","Other","01/09/2001","BMAC","Misc.:15:411","0","411",,,,,"388129192"
"Community Food Bank of Dayton","EFAP","01/16/2001","BMAC","Saltines:2:30,Paper Products-t.p.:1:35,Pasta:6:126,Salvage Grain:6:240,Salvage Protein:6:240,Salvage Misc.:10:400,Cheese Nips:4:24,AFF Asp.:4:112,Snack Sticks:10:30","0","1237",,,,,"935434656"
"Community Food Bank of Dayton","TEFAP","01/16/2001","BMAC","INSTANT MILK:12:336,PEARS:3:90,ALMONDS:6:150,CAN CHICKEN:3:156,BLACKEYE PEAS:3:76.5,SIMILAC:3:78","0","886.5",,,,,"512785737"
"24","TEFAP","01/16/2001","BMAC","PEARS:2:60,CORN:2:55.5,ALMONDS:4:100,CAN CHICKEN:2:104,BLACKEYE PEAS:2:51,SIMILAC:2:52","0","422.5",,,,,"757624743"
"Garfield Co. Food Bank","EFAP","01/16/2001","BMAC","Saltines:1:15,Paper Products-t.p.:1:35,Pasta:4:84,Salvage Grain:5:200,Cheese Nips:3:12,AFF Asp.:6:168,Snack Sticks:10:30,AFF lg. Corn:2:25.5,Crackers Veg. Thins:4:16","0","585.5",,,,,"249766535"
"Christian Aid","Other","01/17/2001","Customer","Dairy:4:160","0","160",,,,,"975958476"
"St. Vincent of Walla Walla","EFAP","01/17/2001","Customer","Dairy:2:80","0","80",,,,,"130492807"
"Agape House","Other","01/17/2001","Customer","AFF Asp.:121:1694","0","1694",,,,,"724588636"
"Community Food Bank of Dayton","EFAP FB","01/22/2001","Customer","Rice #50:2:100","0.21","100",,,,,"231464792"
"Community Food Bank of Dayton","EFAP FB","01/22/2001","Customer","Beans #50:2:100","0.27","100",,,,,"983558079"
"Pantry Shelf","EFAP","01/24/2001","BMAC","Fresh Vegetables:4:200,F.D. Fruit.:2:120,Saltines:1:15,F.D. Soup:2:120,Graham Crackers:2:26,Cereal Honey Crunch:1:24,Fresh Eggs:1:20,Juice; Variety Pak:2:36","0","561",,,,,"223396054"
"Pantry Shelf","EFAP FB","01/24/2001","BMAC","Beans #50:2:100","0.27","100",,,,,"166306058"
"St. Vincent of Walla Walla","EFAP","01/24/2001","BMAC","F.D. Dry Goods:4:160,Fresh Vegetables:4:200,F.D. Fruit.:1:60,F.D. Soup:2:120,Graham Crackers:2:26,Fresh Eggs:1:20,Juice; Variety Pak:3:54,Cereal Sweet Puffs:2:28","0","668",,,,,"161342159"
"Salvation Army","EFAP","01/24/2001","BMAC","Fresh Vegetables:4:200,F.D. Fruit.:1:60,Saltines:1:15,F.D. Soup:2:120,Crackers Veg. Thins:6:24,Juice; Variety Pak:4:72,Cereal Sweet Puffs:2:28","0","519",,,,,"307792651"
"Helpline","EFAP","01/24/2001","BMAC","F.D. Chili/Beans:1:60,F.D. Dry Goods:2:80,F.D. Fish Prod.:1:60,Fresh Vegetables:2:100,Snack ums:5:10,Cereal Honey Crunch:2:48,Juice; Variety Pak:6:108","0","466",,,,,"54936807"
"Agape House","Other","01/23/2001","Customer","AFF Asp.:37:1036","0","1036",,,,,"351306111"
"Christian Aid","Other","01/23/2001","Customer","Dairy:2:80,Fresh Vegetables:2:100","0","180",,,,,"591720164"
"Salvation Army","EFAP FB","01/23/2001","BMAC","Rice #50:1:50","0.21","50",,,,,"904682518"
"Salvation Army","EFAP FB","01/23/2001","BMAC","Beans #50:1:50","0.27","50",,,,,"748252130"
"Salvation Army","Other","01/24/2001","BMAC","Salmon â€“ Fresh:3:150","0","150",,,,,"27213127"
"Salvation Army","EFAP","01/24/2001","BMAC",,"0","0",,,,,"891309273"
"Salvation Army","EFAP","01/24/2001","BMAC","Salmon â€“ Fresh:3:150","0","150",,,,,"374907019"
"St. Vincent of Walla Walla","EFAP","01/24/2001","BMAC","Salmon â€“ Fresh:3:150","0","150",,,,,"200607302"
"Pantry Shelf","EFAP","01/24/2001","BMAC","Salmon â€“ Fresh:3:150","0","150",,,,,"878315481"
"Helpline","EFAP","01/24/2001","BMAC","Salmon â€“ Fresh:2:100","0","100",,,,,"789755534"
"Helpline","TEFAP","01/31/2001","BMAC","APP.SAUCE:2:60,PEARS:2:60,PORK:2:104,SPAGHETTI:4:106,CORN:2:55.5,SPAG. SAUCE:2:48","0","433.5",,,,,"313831259"
"Pantry Shelf","TEFAP","01/31/2001","BMAC","APP.SAUCE:6:180,PEARS:6:180,PORK:6:312,SPAGHETTI:12:318,CORN:6:166.5,SPAG. SAUCE:6:144","0","1300.5",,,,,"199889719"
"Salvation Army","TEFAP","01/31/2001","BMAC","APP.SAUCE:6:180,PEARS:6:180,PORK:6:312,SPAGHETTI:12:318,CORN:6:166.5,SPAG. SAUCE:6:144","0","1300.5",,,,,"57954847"
"St. Vincent of Walla Walla","TEFAP","01/31/2001","BMAC","APP.SAUCE:6:180,PEARS:6:180,PORK:6:312,SPAGHETTI:12:318,CORN:5:138.75,SPAG. SAUCE:6:144","0","1272.75",,,,,"690105108"
"Burbank Grange #630","TEFAP","01/30/2001","Customer","APP.SAUCE:3:90,PEARS:3:90,PORK:3:156,SPAGHETTI:6:159,PEANUT BUTTER:6:93,SPAG. SAUCE:3:72","0","660",,,,,"276661030"
"Pantry Shelf","EFAP","01/31/2001","BMAC","Saltines:1:15,Cereal Honey Crunch:1:24,Cereal Grape Nut:1:36","0","75",,,,,"312989856"
"St. Vincent of Walla Walla","EFAP","01/30/2001","BMAC","Fresh Eggs:1:25,Salmon â€“ Fresh:8:400,Ham&Cheese Sand:20:200","0","625",,,,,"734966220"
"Salvation Army","EFAP","01/30/2001","BMAC","Fresh Eggs:1:25,Salmon â€“ Fresh:2:100","0","125",,,,,"735861565"
"Community Food Bank of Dayton","TEFAP","01/31/2001","Customer","INSTANT MILK:4:112,PEARS:1:30,ALMONDS:2:50,CAN CHICKEN:1:52,BLACKEYE PEAS:1:25.5","0","269.5",,,,,"474409195"
"Community Food Bank of Dayton","EFAP","01/31/2001","Customer","Cereal Honey Crunch:3:46.5","0","46.5",,,,,"164461308"
"Juvenile Center","Other","02/01/2001","Customer","Cereal Honey Crunch:4:96,Cookies Oreo:2:34","0.18","130",,,,,"399078986"
"Juvenile Center","Other","02/01/2001","Customer","Misc.:1:50","0","50",,,,,"502011035"
"St. Vincent of Walla Walla","EFAP FB","02/02/2001","Customer","Beans #50:3:150","0.26","150",,,,,"312818247"
"Asotin Co. Food Bank","EFAP","02/05/2001","BMAC","Fresh Vegetables:10:250,Frozen Vegetables:15:300,Pasta:16:336,Salvage Grain:13:520,AFF Asp.:21:231,Salmon â€“ Fresh:6:300,Ham&Cheese Sand:10:100","0","2037",,,,,"58058160"
"24","EFAP","02/05/2001","BMAC","Fresh Vegetables:10:250,Frozen Vegetables:15:300,Pasta:10:210,Salvage Grain:10:400,AFF Asp.:21:231,Salmon â€“ Fresh:6:300,Ham&Cheese Sand:10:100","0","1791",,,,,"351836090"
"24","TEFAP","02/05/2001","BMAC","CORN CEREAL:12:231,STEW:12:216,APRICOTS:6:162,VEG. BEANS:6:169.2,PEANUT BUTTER:12:186,ALMONDS:6:162,STRAWBERRIES/6:6:168","0","1294.2",,,,,"585006000"
"Community Food Bank of Dayton","TEFAP","02/21/2001","BMAC","STEW:16:288,SALMON:8:216,PEARS:8:240,RICE (dup):8:392,CAN CHICKEN:8:416,BLACKEYE PEAS:8:224","0","1776",,,,,"869521759"
"Burbank Grange #630","Other","02/09/2001","Customer","Dairy:3:120,Fresh Vegetables:1:50","0","170",,,,,"592590826"
"Community Food Bank of Dayton","EFAP","02/12/2001","Customer","AFF Asp.:4:112,AFF lg. Corn:2:25.5","0","137.5",,,,,"354388882"
"St. Vincent of Walla Walla","EFAP","01/14/2001","BMAC","F.D. Dry Goods:6:240,F.D. Fish Prod.:1:60,Fresh Vegetables:2:100,Fresh Fruit:3:75,Paper Products-t.p.:1:42,Pasta:4:84,Mac & Cheese:1:24,Snack Sticks:6:18,Juice; Citrus Punch:6:90,F.D. Mix Vegs:2:120,Fresh Eggs:1:25,Cookies Oreo:4:68,Cereal Sweet Puffs:2:28,Cereal Grape Nut:1:36","0","1010",,,,,"994171964"
"Pantry Shelf","EFAP","02/14/2001","BMAC","F.D. Dry Goods:6:240,F.D. Fish Prod.:1:60,Fresh Vegetables:2:100,Fresh Fruit:3:75,Paper Products-t.p.:1:42,Mac & Cheese:2:48,Snack Sticks:6:18,Juice; Citrus Punch:6:90,F.D. Mix Vegs:1:60,Cereal Honey Crunch:1:24,Cookies Oreo:4:68,Cereal Sweet Puffs:1:14,Cereal Grape Nut:1:36,Chili:3:54,Ramen:4:20","0","949",,,,,"907693205"
"Helpline","EFAP","02/14/2001","BMAC","F.D. Dry Goods:4:160,F.D. Fish Prod.:1:60,Fresh Vegetables:5:50,Fresh Fruit:1:25,Paper Products-t.p.:1:35,Pasta:1:21,Mac & Cheese:2:42,Misc.:3:72,Crackers Veg. Thins:4:20,Juice; Variety Pak:2:36,Cereal Grape Nut:1:36,Chili:2:26,Ramen:4:20","0","603",,,,,"555950166"
"Salvation Army","EFAP","02/14/2001","BMAC","F.D. Dry Goods:6:240,F.D. Fish Prod.:1:60,Fresh Vegetables:3:150,F.D. Fruit.:2:120,Fresh Fruit:3:75,Saltines:1:15,Paper Products-t.p.:2:77,AFF Asp.:4:112,Graham Crackers:2:26,Mac & Cheese:2:48,F.D. Mix Vegs:1:60,Fresh Eggs:1:25,Juice; Variety Pak:4:72,Cereal Sweet Puffs:2:28,Cereal Grape Nut:1:36,Chili:2:26,Ramen:4:20","0","1190",,,,,"56671242"
"Salvation Army","EFAP","02/13/2001","BMAC","Dairy:4:160,Pasta:4:84,Misc.:4:40","0","284",,,,,"615505742"
"Salvation Army","EFAP FB","02/13/2001","BMAC","Rice #50:1:50","0.21","50",,,,,"907515015"
"Salvation Army","EFAP FB","02/13/2001","BMAC","Beans #50:1:50","0.26","50",,,,,"691057879"
"Christian Aid","Other","02/13/2001","BMAC","Dairy:10:400","0","400",,,,,"732744379"
"YWCA","Other","02/13/2001","BMAC","Dairy:3:120","0","120",,,,,"590548290"
"Pantry Shelf","EFAP FB","02/14/2001","Customer","Beans #50:1:50","0.26","50",,,,,"754508343"
"BMAC Scrapped","Other","02/14/2001","Customer","Fresh Vegetables:6:180,Fresh Fruit:1:480","0","660",,,,,"896875"
"Campfire","Other","07/27/2000","Customer","Dairy:2:80,Paper Products-t.p.:3:45,Gummy Bears:1:6,Cheese Nips:2:24,Snack ums:2:8,Juice; Citrus Punch:11:274,Ritz Crackers:1:15","0","452",,,,,"740959373"
"Broetje Orchards","Other","08/02/2000","Customer","Fresh Vegetables:20:340","0","340",,,,,"702106275"
"Second Harvest","Other","02/14/2001","Customer","Cereal Looney Tunes:103:3090","0","3090",,,,,"287653284"
"7","Other","07/25/2000","Customer","Dairy:40:1600,Frozen Misc:35:1225","0","2825",,,,,"331947626"
"7","Other","07/25/2000","Customer","Dairy:6:240","0","240",,,,,"796778305"
"YWCA","Other","07/25/2000","Customer","Dairy:2:80,Diapers:3:30","0","110",,,,,"988048682"
"BMAC Gleaners","Other","07/25/2000","Customer","Dairy:40:1600,Fresh Fruit:2:70","0","1670",,,,,"549908525"
"7","Other","07/25/2000","Customer","Dairy:8:320,Fresh Fruit:2:70","0","390",,,,,"785396609"
"Christian Aid","Other","07/27/2000","Customer","Dairy:6:240","0","240",,,,,"277257503"
"7","Other","07/27/2000","Customer","Cereal Special K:2:30,AFF Asp.:4:97,AFF lg. Corn:2:31","0","158",,,,,"30097716"
"48","Other","07/02/2000","Customer","Fresh Vegetables:2:2000,Cereal Looney Tunes:18:378","0","2378",,,,,"318716098"
"Salvation Army","EFAP","07/17/2000","BMAC","Misc.:10:538","0","538",,,,,"503287372"
"Salvation Army","EFAP","07/17/2000","BMAC","Cereal Special K:3:45,F.D. Chili/Beans:2:120,F.D. Dry Goods:4:160,F.D. Fruit.:3:180,F.D. Soup:3:180,F.D. Tomato Prod:2:120,AFF Asp.:4:110,Graham Crackers:4:52,Juice; Citrus Punch:3:36,Frozen Misc:14:700","0","1703",,,,,"560288599"
"Campfire","Other","02/15/2001","Customer","Paper Products-t.p.:1:42,Crackers Veg. Thins:2:8,Cookies Oreo:2:34,Juice; Variety Pak:8:144,Cereal Sweet Puffs:1:14","0.18","242",,,,,"291580908"
"Salvation Army","EFAP","07/27/2000","BMAC","Cereal Special K:2:30,F.D. Chili/Beans:2:120,F.D. Fish Prod.:1:60,Pasta:2:42,F.D. Prepared:2:120,F.D. Soup:2:60,Juice; Cherry Sensation:2:60,Pop Tarts:4:20,Cereal Soccer:1:13,Misc.:2:50,106:1:13","0","588",,,,,"777038773"
"Helpline","EFAP","07/17/2000","BMAC","Cereal Special K:1:15,F.D. Chili/Beans:1:60,F.D. Dry Goods:2:80,F.D. Fruit.:1:60,F.D. Tomato Prod:1:60,Juice; Cherry Sensation:2:24,Frozen Misc:8:220","0","519",,,,,"10451172"
"Pantry Shelf","EFAP","07/17/2000","BMAC","Cereal Special K:3:45,F.D. Chili/Beans:2:120,F.D. Dry Goods:4:160,F.D. Fruit.:3:180,F.D. Soup:3:180,F.D. Tomato Prod:2:120,Juice; Cherry Sensation:3:36,AFF Asp.:4:110,Graham Crackers:4:52,Frozen Misc:14:700","0","1703",,,,,"721139567"
"St. Vincent of Walla Walla","EFAP","07/17/2000","BMAC","F.D. Soup:4:240,Frozen Misc:14:700","0","940",,,,,"574344353"
"St. Vincent of Walla Walla","EFAP","07/27/2000","BMAC","Dairy:4:160","0","160",,,,,"708303093"
"Asotin Co. Food Bank","EFAP","07/19/2000","BMAC","Pasta:6:126,Salvage Grain:12:240,Salvage Fruit & Veg:12:480,Salvage Protein:12:480,Cereal Looney Tunes:8:162,Cheese Nips:4:35,Misc.:11:198","0","1721",,,,,"818482437"
"24","EFAP","07/19/2000","BMAC","Pasta:6:126,Salvage Grain:12:240,Salvage Fruit & Veg:12:480,Salvage Protein:12:480,Misc.:15:185","0","1511",,,,,"967502938"
"Garfield Co. Food Bank","EFAP","07/10/2000","BMAC","Paper Products-t.p.:1:35,Pasta:2:42,Salvage Grain:5:100,Salvage Laundry:2:80,Cheese Nips:2:12,AFF Asp.:8:220,Graham Crackers:1:13,Tuna.:1:18,AFF lg. Corn:4:51,Misc.:4:49.5","0","620.5",,,,,"382067408"
"Community Food Bank of Dayton","EFAP","07/10/2000","BMAC","Paper Products-t.p.:1:35,Pasta:2:42,Salvage Grain:5:100,Salvage Laundry:2:80,Cheese Nips:2:12,AFF Asp.:8:220,Graham Crackers:1:13,Tuna.:1:18,AFF lg. Corn:4:51,Misc.:4:49.5","0","620.5",,,,,"7828258"
"Community Food Bank of Dayton","EFAP","02/21/2001","BMAC","Salvage Grain:8:160,Salvage Fruit & Veg:7:280,Salvage Protein:24:960,Salvage Misc.:24:960,AFF Asp.:20:560,AFF lg. Corn:30:382.5,Cereal Grape Nut:5:180","0","3482.5",,,,,"892939093"
"Garfield Co. Food Bank","EFAP","02/21/2001","BMAC","Saltines:1:15,Paper Products-t.p.:2:77,AFF Asp.:10:280,Cheese:2:40,AFF lg. Corn:15:191.25,Crackers Veg. Thins:5:20,Juice; Variety Pak:10:180,Cereal Sweet Puffs:3:42","0","845.25",,,,,"441210723"
"Garfield Co. Food Bank","TEFAP","02/21/2001","BMAC","CORN CEREAL:4:77,INSTANT MILK:8:224,STEW:4:72,APP.SAUCE:2:60,PEARS:2:60,MACARONI:2:50,CAN CHICKEN:2:104,SIMILAC:2:0.43","0","647.43",,,,,"527236364"
"Community Food Bank of Dayton","EFAP FB","02/20/2001","Customer","Beans #50:1:50","0.26","50",,,,,"312549682"
"Christian Aid","Other","02/20/2001","Customer","Dairy:5:200","0","200",,,,,"981039349"
"Community Food Bank of Dayton","EFAP FB","02/20/2001","BMAC","Beans #50:2:100","0.26","100",,,,,"967547731"
"St. Vincent of Walla Walla","EFAP","08/29/2000","Customer","Dairy:2:80,Fresh Vegetables:2:50,Cheese:6:120,Fresh Eggs:3:126","0","376",,,,,"894620636"
"St. Vincent of Walla Walla","EFAP","08/09/2000","BMAC","F.D. Corn:2:120,F.D. Beans:2:120,F.D. Peas:2:120,F.D. Chili/Beans:3:180,F.D. Fruit.:3:180,F.D. Glass:3:180,Saltines:6:90,F.D. Prepared:1:60,F.D. Soup:3:180,Syrup â€“ Griffins:4:84,Pancake Mix:4:108,Salvage Laundry:1:40,Cereal Looney Tunes:6:126,Juice; Cherry Sensation:10:240,Gummy Bears:1:20,Cheese Nips:5:60,Pop Tarts:5:50","0","1958",,,,,"570460022"
"St. Vincent of Walla Walla","EFAP","08/23/2000","Customer","Fresh Vegetables:2:37,Fresh Eggs:3:75","0","112",,,,,"168438228"
"St. Vincent of Walla Walla","EFAP","08/23/2000","BMAC","F.D. Corn:1:60,F.D. Beans:1:60,F.D. Peas:1:60,Cereal Special K:5:75,F.D. Dry Goods:6:240,F.D. Fish Prod.:1:60,F.D. Fruit.:1:60,Paper Products-t.p.:1:35,Pancake Mix:4:108,Diapers:1:20,Juice; Cherry Sensation:6:72,Snack ums:4:8,Pop Tarts:4:20,Tuna.:1:27,Grape Jelly:2:26,Salvage Cleaning:1:30,F.D. Mix Vegs:2:120","0","1081",,,,,"130811104"
"Salvation Army","EFAP","08/23/2000","BMAC","F.D. Corn:1:60,F.D. Beans:1:60,F.D. Peas:1:60,Cereal Special K:5:75,F.D. Dry Goods:6:240,F.D. Fruit.:3:180,Paper Products-t.p.:1:35,F.D. Soup:1:60,Pancake Mix:4:108,Diapers:1:20,Juice; Cherry Sensation:6:72,Snack ums:4:8,Pop Tarts:4:20,Tuna.:1:27,Grape Jelly:2:26,Salvage Cleaning:1:30,F.D. Mix Vegs:2:120","0","1201",,,,,"148740864"
"Salvation Army","EFAP","08/09/2000","BMAC","F.D. Corn:2:120,F.D. Beans:2:120,F.D. Peas:2:120,F.D. Chili/Beans:3:180,F.D. Fruit.:3:180,F.D. Glass:1:60,Saltines:6:90,F.D. Prepared:1:60,F.D. Soup:3:180,F.D. Tomato Prod:1:60,Syrup â€“ Griffins:4:84,Pancake Mix:4:108,Salvage Laundry:1:40,Cereal Looney Tunes:6:126,Juice; Cherry Sensation:10:240,Gummy Bears:1:20,Cheese Nips:5:60,Pop Tarts:10:50","0","1898",,,,,"351271041"
"Salvation Army","EFAP","08/29/2000","BMAC","Dairy:4:160,Fresh Vegetables:3:75,Fresh Fruit:1:42,Cheese:6:120,Fresh Eggs:4:101","0","498",,,,,"310132641"
"Salvation Army","EFAP","02/22/2001","Customer","F.D. Corn:1:60,Cereal Special K:1:15,F.D. Fish Prod.:1:60,F.D. Fruit.:2:120,F.D. Glass:1:60,F.D. Tomato Prod:1:60,Syrup â€“ Griffins:1:29,Pancake Mix:1:27,Mac & Cheese:1:21,Juice; Citrus Punch:3:45,Frozen Misc:3:120,Salmon â€“ Fresh:4:200,Cereal Grape Nut:1:36","0","853",,,,,"496850114"
"St. Vincent of Walla Walla","EFAP","02/23/2001","Customer","Fresh Vegetables:2:100","0","100",,,,,"553852678"
"Helpline","TEFAP","02/28/2001","BMAC","CORN CEREAL:4:77,INSTANT MILK:10:280,APRICOTS:4:108,PEARS:4:120,PEANUT BUTTER:8:124,CHILI:3:84,CAN CHICKEN:2:104","0","897",,,,,"278713079"
"Helpline","EFAP","02/28/2001","BMAC","F.D. Fruit.:2:120,Beans #50:2:100,Formula Enfamil:25:25","0","245",,,,,"732007390"
"Helpline","EFAP FB","02/28/2001","BMAC","Rice #50:1:50","0.21","50",,,,,"823897744"
"Pantry Shelf","TEFAP","02/28/2001","BMAC","CORN CEREAL:12:231,PASTA:12:156,APRICOTS:12:324,SALMON:6:162,PEARS:6:180,PEANUT BUTTER:12:144,CAN CHICKEN:5:260","0","1457",,,,,"923466579"
